newdist,category,horse_name,wrace,life_win,horse_weight,lspedrat,aversprat,jock_per_win,jock_num_win,jockey_weight,postpos,result,winner
False,Pcas 3a perd,Lady Talibana,204337.99,13.333,418.0,58.901,57.997,10.99,131,57.0,1,4,False
False,Pcas 3a perd,Basilica,356358.28,3.571,422.0,59.812,58.449,5.544,26,56.0,3,5,False
False,Pcas 3a perd,Soñadora Eterna,316989.0,9.524,438.0,57.572,58.41,1.01,1,57.0,8,6,False
False,Pcas 3a perd,Atipica,149433.35,8.333,420.0,59.639,59.017,13.997,187,57.0,4,7,False
False,Pcas 3a perd,Muselina,182360.71,7.692,468.0,56.131,55.647,8.0,16,56.0,7,8,False
False,Pcas 3a perd,Doña Marta,391152.46,5.128,430.0,57.165,57.863,1.29,4,56.0,6,9,False
False,Pcas 3a perd,Karrar,287519.91,11.111,418.0,58.407,57.887,9.346,50,57.0,5,10,False
False,Cab 5a y+ g de 1,Sub Track,159209.56,10.0,502.0,59.084,59.673,12.473,174,58.0,10,1,True
False,Cab 5a y+ g de 1,Bacanazo,335137.83,20.833,486.0,57.108,57.652,9.346,50,57.0,6,2,False
False,Cab 5a y+ g de 1,Storm Ladero,243610.7,13.636,504.0,58.6,58.344,8.684,64,55.0,13,3,False
False,Cab 5a y+ g de 1,Fideicomiso,350331.45,6.897,448.0,59.298,58.098,3.704,4,58.0,12,4,False
False,Cab 5a y+ g de 1,Roar Referente,311842.08,15.385,440.0,56.51,58.017,0.0,0,58.0,9,5,False
False,Cab 5a y+ g de 1,Aragon Alley,17909.86,0.0,464.0,57.528,58.463,12.483,90,54.0,4,6,False
False,Cab 5a y+ g de 1,Milion,226181.83,11.765,494.0,58.958,57.731,12.766,48,57.0,2,7,False
True,Cab 5a y+ g de 1,Major Music,198802.63,6.25,482.0,57.628,58.251,9.044,70,59.0,8,8,False
False,Cab 5a y+ g de 1,Candombe,281007.78,15.0,466.0,58.259,58.282,10.095,32,57.0,3,9,False
False,Cab 5a y+ g de 1,Fernando Enrique,216847.97,13.636,524.0,58.005,57.836,7.606,34,57.0,7,10,False
False,Cab 5a y+ g de 1,Loki Eye,290059.46,20.0,462.0,58.47,58.381,7.551,37,55.0,5,11,False
False,Cab 5a y+ g de 1,Caro Alley,114279.17,0.0,438.0,58.067,57.386,4.202,10,57.0,11,12,False
False,Cab 5a y+ g de 1,Luchador Plicck,153199.8,8.333,512.0,58.831,58.969,7.711,31,58.0,1,13,False
True,Pcas 3a perd,Picholine,291667.8,33.333,416.0,58.25,58.594,9.044,70,57.0,1,1,True
False,Pcas 3a perd,La Bombona,502018.68,33.333,412.0,58.336,58.661,9.714,51,56.0,7,2,False
True,Pcas 3a perd,Berry Jones,45108.81,0.0,472.0,57.9,58.013,14.0,49,56.0,4,3,False
False,Pcas 3a perd,Ultrasonica,499532.26,5.882,466.0,58.749,58.043,9.346,130,57.0,9,4,False
False,Pcas 3a perd,Libradora,96700.75,4.545,416.0,59.532,57.762,12.766,48,57.0,5,5,False
True,Pcas 3a perd,Jada,22096.7,0.0,440.0,,,12.473,174,56.0,6,6,False
False,Pcas 3a perd,Tarea Fina,165242.1,15.385,452.0,56.827,57.436,7.438,9,57.0,8,7,False
False,Pcas 3a perd,Secretisima,99090.42,0.0,380.0,58.076,57.118,12.5,80,56.0,2,8,False
True,Pcas 3a perd,Dream Kiss,0.0,0.0,410.0,,,9.955,22,56.0,3,9,False
True,Pllos 2a perd,Tango Feroz,256819.5,33.333,464.0,,,12.473,174,55.0,9,1,True
True,Pllos 2a perd,Ego,549104.56,28.571,470.0,58.519,58.519,19.452,149,56.0,6,2,False
False,Pllos 2a perd,Asite,656031.23,20.0,456.0,57.49,58.188,12.766,48,55.0,4,3,False
True,Pllos 2a perd,Halo Hunter,809039.71,11.111,492.0,59.193,58.046,16.337,165,55.0,1,4,False
False,Pllos 2a perd,Decidido Fund,503685.13,13.333,456.0,57.909,57.576,8.213,85,56.0,3,5,False
True,Pllos 2a perd,Soapy Glitter,497508.56,25.0,490.0,58.428,61.696,13.997,187,56.0,2,6,False
True,Pllos 2a perd,Sofitel,0.0,0.0,480.0,,,13.807,103,55.0,8,7,False
False,Pllos 2a perd,Flash Point,15602.5,0.0,436.0,56.155,56.155,5.544,26,55.0,5,8,False
True,Pllos 2a perd,Escorpion Ft,468229.52,5.556,,57.796,58.111,9.052,42,55.0,7,0,False
False,Clas Pllos 2a,Blue Dream,1041572.8,33.333,474.0,60.592,59.787,11.434,63,55.0,3,1,True
True,Clas Pllos 2a,Atrida,623416.16,50.0,472.0,59.455,59.552,8.684,64,55.0,4,2,False
False,Clas Pllos 2a,El Conde Juan,641515.27,8.333,464.0,58.712,59.489,16.337,165,55.0,6,3,False
False,Clas Pllos 2a,Full Fun,1297456.38,33.333,454.0,61.102,60.073,13.997,187,55.0,1,4,False
False,Clas Pllos 2a,Macho De Ley,630989.61,28.571,460.0,58.063,60.357,12.5,80,55.0,2,5,False
False,Clas Pllos 2a,Strategic Fitz,1124751.31,22.222,486.0,59.083,59.536,19.452,149,55.0,7,6,False
False,Clas Pllos 2a,Halsey,228216.66,9.091,468.0,57.772,58.979,12.473,174,55.0,5,7,False
False,Cab 4a y+ g de 1,Mestre Gosik,560129.25,62.5,516.0,59.865,59.797,19.452,149,58.0,6,1,True
True,Cab 4a y+ g de 1,Super Link,1071779.89,24.0,432.0,58.014,58.551,12.473,174,58.0,8,2,False
True,Cab 4a y+ g de 1,Pay Sol,332500.19,14.286,510.0,58.245,56.352,13.997,187,57.0,7,3,False
True,Cab 4a y+ g de 1,Ginistrelli,757573.92,16.0,520.0,58.045,58.843,11.083,44,57.0,4,4,False
False,Cab 4a y+ g de 1,Tihop,182527.54,12.5,490.0,57.226,56.934,10.345,45,58.0,10,5,False
False,Cab 4a y+ g de 1,Pavarotti,407619.13,10.811,456.0,57.719,58.146,7.263,13,57.0,1,6,False
False,Cab 4a y+ g de 1,Lawbraker,578733.42,10.0,478.0,58.764,58.844,12.138,88,58.0,3,7,False
True,Cab 4a y+ g de 1,Random,347295.84,15.385,504.0,57.566,58.297,7.963,52,58.0,2,8,False
False,Cab 4a y+ g de 1,Mr. Nak,273094.2,12.5,492.0,58.608,58.991,8.213,85,57.0,9,9,False
False,Cab 4a y+ g de 1,Nako,183667.75,12.5,466.0,56.448,57.605,9.955,22,54.0,5,10,False
False,Yeg 3a g de 2,Poyetun,622152.47,20.0,458.0,59.775,60.167,16.337,165,57.0,7,1,True
False,Yeg 3a g de 2,Nivelada Storm,481567.81,37.5,458.0,56.786,58.955,16.552,48,58.0,6,2,False
False,Yeg 3a g de 2,Ventura GG,794244.13,10.345,470.0,60.543,59.853,3.704,4,58.0,8,3,False
True,Yeg 3a g de 2,Sub Watch,866979.37,21.429,428.0,60.716,58.064,14.0,49,57.0,1,4,False
False,Yeg 3a g de 2,Winner Girl,418284.98,21.429,496.0,59.455,59.613,12.473,174,57.0,9,5,False
False,Yeg 3a g de 2,Temeraria,522690.7,17.647,412.0,59.545,59.724,9.346,130,58.0,2,6,False
False,Yeg 3a g de 2,La Citroneta,560854.82,17.391,464.0,56.165,57.573,7.963,52,58.0,3,7,False
False,Yeg 3a g de 2,Regal Hera,715243.85,17.647,424.0,60.015,59.635,15.663,130,57.0,5,8,False
False,Yeg 3a g de 2,Flor de Trevo,759042.18,11.111,,57.822,59.021,13.997,187,57.0,4,0,False
True,Yeg 3a y+ URU G2,Homily,5773054.3,39.286,488.0,58.263,58.248,8.213,85,60.5,3,1,True
True,Yeg 3a y+ URU G2,Clarita,1503286.45,15.789,460.0,57.822,58.403,9.346,130,60.5,2,2,False
True,Yeg 3a y+ URU G2,Bright Chris,2469667.54,33.333,452.0,57.039,58.264,13.807,103,56.5,1,3,False
False,Yeg 3a y+ URU G2,Cindy Glory,772069.21,20.0,448.0,57.824,59.049,9.346,50,56.5,4,4,False
False,Clas Pcas 2a,Missing Dubai,2933179.37,57.143,486.0,60.405,60.405,9.346,130,55.0,7,1,True
False,Clas Pcas 2a,Icarly,540950.56,16.667,448.0,60.544,59.074,8.684,64,55.0,6,2,False
False,Clas Pcas 2a,Sub Sprite,659355.09,22.222,468.0,58.528,59.594,12.5,80,55.0,8,3,False
False,Clas Pcas 2a,Super Gata,324177.36,0.0,476.0,59.826,59.514,9.346,50,55.0,9,4,False
False,Clas Pcas 2a,Fund Ridge,540855.25,50.0,464.0,58.56,58.361,12.138,88,55.0,3,5,False
True,Clas Pcas 2a,Nashtic,391606.18,11.111,502.0,,,8.213,85,55.0,5,6,False
False,Clas Pcas 2a,Sub Kyte,256819.5,14.286,414.0,58.32,58.32,10.345,45,55.0,2,7,False
False,Clas Pcas 2a,Plata Segura,431500.34,16.667,426.0,57.342,57.342,8.455,81,55.0,1,8,False
False,Clas Pcas 2a,Dabih Ta,0.0,0.0,452.0,55.689,55.689,11.434,63,55.0,4,9,False
True,TCab 3a y+ L,Spring Break,945649.17,12.0,430.0,59.644,58.786,18.202,81,60.0,2,2,False
False,TCab 3a y+ L,Babyku,1966306.61,35.714,466.0,58.565,59.832,11.434,63,56.0,3,3,False
False,TCab 3a y+ L,Know Valley,466871.75,10.526,424.0,58.757,57.824,8.455,81,56.0,5,4,False
False,TCab 3a y+ L,Potro Luchador,1326141.74,7.317,492.0,58.072,58.673,6.377,22,60.0,8,5,False
False,TCab 3a y+ L,Filho Olimpico,536767.52,28.571,470.0,59.555,58.954,12.5,80,60.0,7,6,False
True,TCab 3a y+ L,Fenomeno,927832.66,12.5,490.0,59.64,59.436,16.337,165,60.0,11,7,False
False,TCab 3a y+ L,Sweat Mon,404860.18,45.455,490.0,60.061,60.5,13.807,103,60.0,9,8,False
True,TCab 3a y+ L,Um Ponteiro,15666.42,0.0,486.0,58.271,56.872,13.997,187,60.0,10,9,False
False,TCab 3a y+ L,Asiatic Gin,458734.99,25.0,,58.8,58.15,11.083,44,60.0,4,0,False
False,TCab 3a y+ L,Longchamp,1332651.85,33.333,,60.0,60.428,12.473,174,56.0,1,0,False
True,Cab 4a y+ g de 2,Furioso,420975.06,23.077,458.0,58.755,59.454,15.663,130,57.0,1,1,True
False,Cab 4a y+ g de 2,Garisto,309253.01,4.762,478.0,58.682,58.936,9.346,130,57.0,2,2,False
False,Cab 4a y+ g de 2,Johnny Boy,515053.3,13.043,488.0,58.319,59.596,7.972,46,57.0,10,3,False
True,Cab 4a y+ g de 2,Antares,399366.68,13.043,490.0,54.115,59.019,9.044,70,58.0,4,4,False
True,Cab 4a y+ g de 2,Ganesha,965300.72,18.75,502.0,60.424,61.384,11.434,63,57.0,7,5,False
True,Cab 4a y+ g de 2,Gummy's,568594.04,35.714,448.0,59.736,59.118,10.563,30,58.0,8,6,False
False,Cab 4a y+ g de 2,El Congreso,937133.72,19.149,444.0,58.423,58.99,7.711,31,58.0,5,7,False
False,Cab 4a y+ g de 2,Cabalistico,795604.2,9.756,442.0,57.164,58.498,4.412,6,57.0,3,8,False
True,Cab 4a y+ g de 2,El Chorro,182258.23,6.667,444.0,56.597,58.521,8.213,85,57.0,9,9,False
False,Cab 4a y+ g de 2,Color Quality,147323.91,6.25,,57.161,58.551,13.997,187,58.0,6,0,False
True,TCab 3a y+ URU G2,Fletcher,9125185.82,46.667,522.0,57.582,57.987,16.337,165,60.0,5,1,True
False,TCab 3a y+ URU G2,Princier,4826121.73,26.667,480.0,58.372,57.616,12.473,174,56.0,2,2,False
False,TCab 3a y+ URU G2,Giulia,2727930.45,45.455,436.0,58.253,59.37,18.202,81,57.0,8,3,False
False,TCab 3a y+ URU G2,Don Pepin,3614163.5,35.294,442.0,56.554,58.267,9.091,1,56.0,3,4,False
False,TCab 3a y+ URU G2,El Piedra,1399830.0,12.5,484.0,59.259,57.632,9.346,130,60.0,11,5,False
False,TCab 3a y+ URU G2,Gepetto,396681.56,9.524,502.0,58.608,59.046,12.138,88,60.0,1,6,False
False,TCab 3a y+ URU G2,Dare To Be There,233129.45,11.111,466.0,58.694,58.777,14.0,49,56.0,6,7,False
False,TCab 3a y+ URU G2,Calaf,2459434.07,29.167,468.0,58.545,59.318,13.997,187,56.0,4,8,False
False,TCab 3a y+ URU G2,Smash,611101.24,27.778,538.0,57.959,58.386,9.052,42,60.0,12,9,False
True,TCab 3a y+ URU G2,Latin Power,1360099.45,23.81,436.0,55.301,56.24,9.346,50,61.0,9,10,False
False,TCab 3a y+ URU G2,Sub Missile,805853.91,17.391,440.0,58.45,58.725,6.377,22,60.0,10,11,False
False,TCab 3a y+ URU G2,Flash Speed,1246295.74,33.333,512.0,58.864,58.439,15.663,130,56.0,7,12,False
False,Cab 5a y+ g de 2,Tematic,555176.71,10.417,470.0,57.765,58.023,8.0,16,57.0,2,1,True
False,Cab 5a y+ g de 2,Del Potro,80568.92,7.143,480.0,57.515,58.866,12.483,90,54.0,3,2,False
True,Cab 5a y+ g de 2,Valeroso,444088.97,8.333,484.0,56.182,58.118,7.963,52,58.0,9,3,False
False,Cab 5a y+ g de 2,Che Patron,418642.98,11.111,516.0,58.163,58.512,12.138,88,57.0,4,4,False
False,Cab 5a y+ g de 2,Murdiñodil,355560.56,13.636,450.0,58.457,58.889,5.544,26,58.0,8,5,False
False,Cab 5a y+ g de 2,E' Um Missil,273288.43,12.0,502.0,58.581,58.261,7.972,46,57.0,11,6,False
True,Cab 5a y+ g de 2,Insai,56582.56,9.091,496.0,58.501,57.936,4.202,10,58.0,5,7,False
False,Cab 5a y+ g de 2,Franco Ba,322428.26,9.677,464.0,57.184,58.361,7.606,34,57.0,7,8,False
True,Cab 5a y+ g de 2,Will Hy,304243.8,5.0,468.0,57.907,58.656,9.208,43,58.0,10,9,False
False,Cab 5a y+ g de 2,Dorado Plicck,177015.44,3.448,486.0,57.874,58.526,13.997,187,58.0,6,10,False
False,Cab 5a y+ g de 2,Liberatore,102749.36,2.632,464.0,57.695,58.051,10.99,131,55.0,1,11,False
True,Pcas 3a g de 1,Candid Camera,464691.93,22.222,472.0,60.307,61.201,12.5,80,56.0,14,1,True
True,Pcas 3a g de 1,Minister Asesora,1090415.0,8.108,460.0,59.718,58.84,5.263,6,56.0,7,2,False
False,Pcas 3a g de 1,Palapila,220396.38,5.882,472.0,56.726,57.383,16.337,165,56.0,6,3,False
True,Pcas 3a g de 1,Angharad,220011.62,10.0,430.0,59.414,59.474,8.455,81,56.0,11,4,False
True,Pcas 3a g de 1,Honey Lawyer,502888.88,5.882,444.0,59.663,58.955,13.997,187,56.0,1,5,False
False,Pcas 3a g de 1,It's The Same,602967.27,7.692,404.0,56.99,58.725,13.807,103,56.0,5,6,False
True,Pcas 3a g de 1,Forever Love,514722.58,10.0,456.0,58.429,58.733,12.766,48,56.0,4,7,False
True,Pcas 3a g de 1,Begliza,412032.45,8.696,460.0,60.876,59.49,9.208,43,57.0,2,8,False
False,Pcas 3a g de 1,Lady Rose,432376.77,9.091,402.0,57.193,57.276,8.213,85,57.0,0,10,False
True,Pcas 3a g de 1,Southern Lavanda,315621.25,17.647,396.0,58.484,58.569,6.742,24,57.0,9,11,False
False,Pcas 3a g de 1,Vanitas,330809.69,18.182,420.0,57.262,59.05,3.704,4,57.0,10,12,False
False,Pcas 3a g de 1,Sub Tape,166583.76,10.0,406.0,57.125,58.499,15.663,130,56.0,8,13,False
True,Pcas 3a g de 1,Alborada Marina,673114.45,26.667,450.0,59.56,59.6,12.483,90,57.0,3,14,False
True,Pcas 3a g de 1,Sub Mak,868776.06,16.667,,59.028,58.096,9.346,130,56.0,12,0,False
True,Pllos 3a perd,Musico Rex,201781.91,5.556,444.0,58.814,58.453,16.552,48,56.0,12,1,True
True,Pllos 3a perd,Apocalypto,379332.49,9.524,434.0,59.202,58.232,5.544,26,57.0,3,2,False
True,Pllos 3a perd,Software,75673.59,0.0,428.0,58.505,58.734,14.0,49,56.0,8,3,False
False,Pllos 3a perd,Don Hector,350753.89,12.5,462.0,60.07,58.284,18.202,81,57.0,2,4,False
False,Pllos 3a perd,Maximo Fever,302034.98,4.0,442.0,59.811,58.122,10.095,32,57.0,5,5,False
True,Pllos 3a perd,Ventagem,391058.93,18.75,426.0,58.228,58.42,7.551,37,56.0,10,6,False
False,Pllos 3a perd,Mr. Exotic,71345.39,8.333,456.0,57.465,57.953,9.346,130,57.0,13,7,False
True,Pllos 3a perd,Jumbo Moreno,64981.8,0.0,448.0,58.105,57.785,8.213,85,56.0,4,8,False
False,Pllos 3a perd,Misheton,405638.34,13.636,440.0,59.254,57.712,9.346,50,57.0,7,9,False
False,Pllos 3a perd,Gran John,240640.2,9.091,480.0,57.82,57.975,10.99,131,56.0,14,10,False
True,Pllos 3a perd,Mr. Jones,594618.28,6.25,464.0,57.133,58.468,13.997,187,56.0,9,11,False
False,Pllos 3a perd,Malmandado,15302.07,0.0,500.0,56.844,56.911,8.0,16,56.0,1,12,False
False,Pllos 3a perd,Mr. Carter,0.0,0.0,520.0,58.243,59.891,12.5,80,57.0,6,13,False
False,Pllos 3a perd,Cash Easy In Low,372066.13,18.182,,59.13,59.652,10.473,31,56.0,11,0,False
False,Pllos 3a g de 1,Southern Danger,311092.76,40.0,488.0,60.842,60.842,16.337,165,56.0,10,1,True
False,Pllos 3a g de 1,Hideandseek,222073.57,25.0,492.0,57.867,58.795,12.473,174,56.0,7,2,False
False,Pllos 3a g de 1,Olimpo Royal,903454.57,21.053,504.0,56.62,57.664,8.455,81,57.0,9,3,False
True,Pllos 3a g de 1,Champagne Free,231108.19,14.286,490.0,58.298,58.542,10.095,32,56.0,2,4,False
False,Pllos 3a g de 1,Different,696227.33,15.0,460.0,57.323,57.897,19.452,149,57.0,4,5,False
False,Pllos 3a g de 1,Ayar Law,531476.03,18.75,448.0,59.415,59.848,11.434,63,56.0,11,6,False
False,Pllos 3a g de 1,Desafio,203698.18,5.556,478.0,58.434,57.362,12.138,88,56.0,14,7,False
False,Pllos 3a g de 1,Money Talks,450207.42,10.526,450.0,58.066,58.794,18.202,81,57.0,13,8,False
True,Pllos 3a g de 1,Good Black,437879.67,33.333,472.0,59.453,58.917,15.663,130,57.0,5,9,False
False,Pllos 3a g de 1,Arjan,782516.59,3.333,462.0,60.366,59.475,13.997,187,56.0,3,10,False
False,Pllos 3a g de 1,Siempre Funds,441496.01,6.25,422.0,56.29,58.601,9.346,130,56.0,8,11,False
False,Pllos 3a g de 1,Vagus,241973.25,13.333,448.0,57.108,57.822,13.807,103,57.0,0,12,False
False,Pllos 3a g de 1,Fondo Musical,354095.04,9.091,466.0,58.966,59.298,12.5,80,56.0,1,13,False
False,Pllos 3a g de 1,Ilusionista,405183.67,6.667,450.0,58.213,58.634,9.346,50,57.0,6,14,False
False,Pllos 3a g de 1,Psicopata,237722.29,14.286,,58.179,58.285,10.99,131,56.0,12,0,False
False,Pllos 3a g de 1,Sub Mambo,534589.08,14.286,,58.102,59.13,3.745,10,57.0,0,0,False
True,Cab 5a y+ g de 2,Finnegan,361699.68,17.391,488.0,57.029,55.66,13.807,103,57.0,1,1,True
False,Cab 5a y+ g de 2,Almodovar,196109.72,6.667,444.0,57.42,57.394,10.99,131,57.0,3,2,False
False,Cab 5a y+ g de 2,Emir-El-Hajj,282678.67,15.0,482.0,57.14,55.8,15.663,130,58.0,2,3,False
False,Cab 5a y+ g de 2,Franco Ba,322428.26,9.677,462.0,58.545,58.077,7.606,34,57.0,5,4,False
False,Cab 5a y+ g de 2,Leeward,314187.73,15.789,498.0,57.452,57.677,7.263,13,59.0,6,5,False
False,Cab 5a y+ g de 2,Candy Brew,128423.66,7.143,500.0,57.122,58.26,9.346,50,54.0,7,6,False
True,Cab 5a y+ g de 2,Fray Carlitos,268989.51,8.696,500.0,58.915,59.486,7.711,31,58.0,4,7,False
False,Pcas 3a perd,No Mess,1036185.9,20.0,440.0,57.396,57.646,5.544,26,56.0,4,1,True
False,Pcas 3a perd,En el Aire,269897.41,0.0,424.0,56.951,58.062,8.213,85,56.0,8,2,False
False,Pcas 3a perd,Holly Art,86306.52,8.333,416.0,57.764,57.62,12.766,48,56.0,1,3,False
False,Pcas 3a perd,Highest Rate,297947.15,16.667,458.0,58.532,58.052,10.99,131,56.0,5,4,False
False,Pcas 3a perd,Ultimo Lance,98029.34,5.556,400.0,57.751,57.275,5.455,9,57.0,6,5,False
False,Pcas 3a perd,Brazuca,0.0,0.0,452.0,57.915,57.028,19.452,149,56.0,3,6,False
True,Pcas 3a perd,Sharpy Danger,367428.39,4.762,450.0,56.539,56.897,9.346,130,56.0,7,7,False
True,Pcas 3a perd,Martona,13897.03,0.0,448.0,55.606,56.995,6.377,22,56.0,2,8,False
False,Pllos 3a perd,Maldonado,573479.93,22.222,486.0,55.877,57.097,8.684,64,56.0,2,1,True
False,Pllos 3a perd,Regal Poseidon,216613.15,6.667,482.0,58.633,56.591,13.997,187,56.0,7,2,False
False,Pllos 3a perd,Delfos,93911.51,0.0,556.0,57.735,57.864,9.346,50,56.0,5,3,False
False,Pllos 3a perd,Gran Tatio,148658.55,7.143,410.0,56.599,57.322,9.346,130,56.0,1,5,False
False,Pllos 3a perd,My Birthday,304519.0,6.667,432.0,57.428,58.153,15.663,130,56.0,4,6,False
False,Pllos 3a perd,Afleet Danger,190547.99,9.091,450.0,57.77,57.718,7.711,31,56.0,3,7,False
False,Pllos 3a perd,Remanso,143243.82,0.0,496.0,57.895,58.123,8.455,81,56.0,6,8,False
False,Yeg 4a y+ perd,Forever Blue,270799.64,22.222,510.0,57.579,57.941,10.99,131,54.0,3,1,True
False,Yeg 4a y+ perd,Plata Grande,118251.2,4.167,402.0,57.255,58.224,12.138,88,57.0,2,2,False
False,Yeg 4a y+ perd,Sweet Smile,459552.62,4.167,440.0,58.306,58.365,8.455,81,57.0,9,3,False
False,Yeg 4a y+ perd,Hada GG,348261.1,7.143,458.0,57.327,58.37,12.473,174,58.0,8,4,False
False,Yeg 4a y+ perd,Imagine,548028.14,2.222,406.0,57.041,57.409,9.346,130,58.0,7,5,False
False,Yeg 4a y+ perd,Real Hope,88384.01,0.0,440.0,56.703,56.676,7.438,9,57.0,5,6,False
False,Yeg 4a y+ perd,Tamborilera,52880.43,0.0,440.0,57.299,57.158,5.455,9,57.0,6,7,False
False,Yeg 4a y+ perd,Sol The Tiger,34397.38,14.286,494.0,56.576,57.498,11.602,21,54.0,4,8,False
True,Cab 5a y+ g de 3,Amenazante,407217.67,17.391,470.0,58.578,58.277,11.05,40,55.0,3,1,True
True,Cab 5a y+ g de 3,Best Of The Best,158784.26,14.286,530.0,59.287,59.648,15.663,130,54.0,8,2,False
True,Cab 5a y+ g de 3,Imperio Igual,416370.95,20.0,398.0,59.024,58.202,12.549,64,55.0,4,3,False
False,Cab 5a y+ g de 3,Bonaventura,481073.09,14.286,432.0,58.894,59.28,10.345,45,58.0,7,4,False
True,Cab 5a y+ g de 3,Uri Geller,372762.52,12.0,478.0,57.962,58.444,12.138,88,55.0,6,5,False
False,Cab 5a y+ g de 3,Histerguapo,488959.79,22.727,458.0,59.271,59.194,13.997,187,54.0,5,6,False
False,Cab 5a y+ g de 3,Mont Fort,0.0,0.0,458.0,58.857,58.392,9.346,130,55.0,9,7,False
True,Cab 5a y+ g de 3,Hear My Wild,131343.86,10.0,496.0,57.274,58.331,5.544,26,54.0,1,8,False
True,Cab 5a y+ g de 3,Empinador H,402450.34,15.0,524.0,60.033,59.937,7.263,13,54.0,2,9,False
False,Cab 4a y+ g de 1,Filomeno h,409321.57,11.111,490.0,56.949,58.16,12.5,80,58.0,10,1,True
False,Cab 4a y+ g de 1,Al Fondo,459605.52,10.0,456.0,58.374,60.184,13.997,187,58.0,3,2,False
True,Cab 4a y+ g de 1,Rock Dominant,625656.74,16.667,454.0,60.864,59.634,8.455,81,58.0,6,3,False
False,Cab 4a y+ g de 1,Blunt,254222.9,8.0,488.0,60.012,59.283,15.546,37,57.0,5,4,False
False,Cab 4a y+ g de 1,Cafe Sorpresa,406855.76,12.5,496.0,58.135,58.165,10.563,30,58.0,2,5,False
False,Cab 4a y+ g de 1,Brignac,128923.35,6.25,428.0,57.646,58.302,11.05,40,57.0,1,6,False
False,Cab 4a y+ g de 1,El Tubito,281469.34,10.0,420.0,56.005,58.096,12.138,88,57.0,4,7,False
False,Cab 4a y+ g de 1,Ayui,225158.55,11.765,418.0,57.162,58.475,9.796,48,57.0,9,8,False
True,Cab 4a y+ g de 1,Capataz,111718.8,14.286,500.0,57.918,58.709,16.552,48,58.0,7,9,False
False,Cab 4a y+ g de 1,Always Together,35760.53,0.0,472.0,57.71,58.06,9.346,50,55.0,8,10,False
False,Cab 4a y+ perd,Juan Moreira,325772.88,3.448,466.0,57.586,58.037,11.506,55,57.0,7,1,True
False,Cab 4a y+ perd,Imaginate,241034.06,11.765,466.0,55.993,57.281,7.711,31,58.0,4,2,False
False,Cab 4a y+ perd,Trombon,126190.77,8.333,470.0,56.589,56.41,7.963,52,57.0,6,3,False
False,Cab 4a y+ perd,Mark Codiciado,399878.57,1.923,428.0,59.48,57.737,5.263,6,58.0,1,4,False
False,Cab 4a y+ perd,Grand Fija,241009.18,2.564,440.0,57.211,58.143,8.527,22,58.0,10,5,False
False,Cab 4a y+ perd,Sub Grey,176528.48,3.571,420.0,56.668,58.035,10.473,31,58.0,14,6,False
False,Cab 4a y+ perd,Violet Tiger,481830.57,2.857,442.0,59.077,57.624,8.0,16,55.0,13,7,False
False,Cab 4a y+ perd,Contigo,275586.56,37.5,492.0,60.583,59.517,5.306,13,58.0,3,8,False
False,Cab 4a y+ perd,Soy Picaron,30801.22,0.0,420.0,55.275,55.16,6.377,22,57.0,8,9,False
False,Cab 4a y+ perd,Copernico,37764.63,0.0,434.0,58.451,57.286,6.742,24,57.0,2,10,False
False,Cab 4a y+ perd,Marangoni,64885.17,0.0,444.0,58.584,57.751,7.438,9,58.0,5,11,False
True,Cab 4a y+ perd,Raping,336101.04,9.375,468.0,56.414,57.164,9.044,70,58.0,11,12,False
False,Cab 4a y+ perd,Don Nico h,133542.38,3.704,466.0,56.156,57.798,3.745,10,58.0,9,13,False
False,Cab 4a y+ perd,Mr. Galan,85321.15,11.111,,59.022,58.427,7.972,46,58.0,12,0,False
False,Yeg 4a y+ g de 1,Charito Ft,411210.65,27.778,450.0,57.812,58.299,10.473,31,58.0,3,1,True
False,Yeg 4a y+ g de 1,Quickly,487938.92,8.333,422.0,56.81,57.134,12.483,90,58.0,6,2,False
False,Yeg 4a y+ g de 1,Germanica,404043.09,7.407,466.0,57.219,58.453,5.544,26,57.0,5,3,False
False,Yeg 4a y+ g de 1,Little Giant,232315.86,8.696,414.0,57.595,57.94,7.963,52,57.0,4,4,False
False,Yeg 4a y+ g de 1,Eurasia,171878.93,3.571,436.0,55.844,57.81,12.138,88,57.0,8,5,False
True,Yeg 4a y+ g de 1,Queen Code,161304.34,3.571,426.0,55.737,56.917,12.766,48,57.0,7,6,False
False,Yeg 4a y+ g de 1,Henrietta,270271.92,3.03,428.0,56.448,56.972,8.455,81,57.0,2,7,False
False,Yeg 4a y+ g de 1,Guadeloupe,393075.81,5.882,432.0,56.86,57.764,9.044,70,58.0,1,8,False
True,Pllos 2a perd,Jump High,984310.61,75.0,452.0,,,12.473,174,55.0,1,1,True
False,Pllos 2a perd,Currando,419207.63,14.286,462.0,57.774,57.774,12.138,88,55.0,7,2,False
False,Pllos 2a perd,Kebel,207360.78,0.0,460.0,57.546,57.743,10.473,31,55.0,5,3,False
False,Pllos 2a perd,Combatiente,980115.61,11.111,480.0,58.091,58.705,16.337,165,55.0,8,4,False
True,Pllos 2a perd,Great Candy,0.0,0.0,416.0,,,9.346,130,55.0,2,5,False
False,Pllos 2a perd,Seattle All,96716.89,7.692,478.0,58.498,58.31,10.99,131,55.0,6,6,False
